traceability_id,feature_id,feature_category,feature_name,subfeature_name,phase_class,stage5a_class,external_source_type,priority,verification_question,why_verification_is_needed,manual_id,pdf_page,book_page,section,screen_name,manual_evidence_summary,explicit_standard_name,explicit_standard_edition,historical_edition_status,target_edition_status,numeric_value_present,formula_present,table_present,ocr_risk,blocking_for_design,related_feature_ids,stage5b_action,notes,status
T5A-0358,F4-P6-018,drawing,キャンバー図・配置図,src:F4-6-018,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,キャンバー図、配置図（キャンバー図はSuperDesignerでの描画となります）,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0359,F4-P6-019,steel_weight,鋼重計算機能,src:F4-6-019,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,概略鋼重の算出手順・画面はAPOLLO仕様として整理する。,ソフトの概算機能,MAN-021,22,NONE,3-3,NONE,鋼重計算：図面処理を行わない段階での概略の鋼重計算機能,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0361,F4-P6-020,cad_output,ＣＡＤデータ出力機能,src:F4-6-020,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,22,NONE,3-3,NONE,ＣＡＤデータ出力：骨組平面図、構造断面図、断面力図,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0362,F4-P6-021,audit_trail,ISO9000的管理-設計データ管理,src:F4-6-021,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,21,NONE,3-1,NONE,設計者と責任者の氏名、各プログラムのバージョン番号と実行日時、設計変更などのユーザ記録などが保管され設計業務の管理業務を支援します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0363,F4-P6-022,user_record,ユーザ記録,src:F4-6-022,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,21,NONE,3-1,NONE,設計変更などのユーザ記録などが保管され設計業務の管理業務を支援します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0364,F4-P6-023,version_record,バージョン番号と実行日時記録,src:F4-6-023,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,21,NONE,3-1,NONE,各プログラムのバージョン番号と実行日時,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0365,F4-P6-024,dxf_output,DXFデータ出力,src:F4-6-024,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,28,NONE,4-2-1,NONE,作成するＤＸＦデータはAutoCAD R13J以降、またはAutoCAD LT95以降で編集・印刷ができます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0366,F4-P6-025,calculation_report,rtf計算書のエラーおよびワーニング表示,src:F4-6-025,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,27,NONE,4-1,NONE,ｒｔｆ計算書のエラーおよびワーニング表示は次のように出力されています,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0367,F4-P6-026,check_list,照査リスト,src:F4-6-026,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,29,NONE,4-3-1,NONE,SuperDesigner から「照査リスト」を実行すると、Excel 上に設計結果の照査結果がサマリーとして出力されます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0368,F4-P6-027,drawing,図面描画機能-主桁,src:F4-6-027,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,主桁：箱桁は標準用の描画と、上下フランジと左右ウェブの４面描画機能,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0369,F4-P6-028,drawing,図面描画機能-鋼床版デッキ,src:F4-6-028,Phase1_optional,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P3,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,鋼床版デッキ：ブロック単位描画、継ぎ手は縦継ぎ・横継ぎともに溶接および高力ボルト描画機能,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0370,F4-P6-029,drawing,図面描画機能-添接,src:F4-6-029,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,主桁添接：主桁図に一体描画、別図描画機能,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0371,F4-P6-030,drawing,描画制限事項,src:F4-6-030,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,主桁フランジ内逃げは主桁図のみ対応、断面変化=添接位置はフィラープレート作成機能あり、梯形断面は斜腹板は投影で描画,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0372,F4-P6-031,drawing,鋼床版描画制限,src:F4-6-031,Phase1_optional,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P3,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,鋼床版デッキ：継ぎ手線の交差部の添接板描画不可、ブロック単位での描画、ボルト締めは４ブロックまで溶接は６ブロックまで,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0373,F4-P6-032,steel_weight,鋼重計算プログラム起動,src:F4-6-032,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,概略鋼重の算出手順・画面はAPOLLO仕様として整理する。,ソフトの概算機能,MAN-013,3,NONE,1,NONE,コントロールプログラムより「鋼重計算」ボタンをクリックすると、プログラムを起動しメイン画面が表示されます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0375,F4-P6-033,steel_weight,全体鋼重概算計算,src:F4-6-033,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,概略鋼重の算出手順・画面はAPOLLO仕様として整理する。,ソフトの概算機能,MAN-013,3,NONE,1,NONE,「全体鋼重」プログラムの機能は、設計データ（板幅、板厚、板長等）より図面を作成せず、概略的な全体鋼重を計算します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0377,F4-P6-034,steel_weight,ブロック鋼重,src:F4-6-034,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,概略鋼重の算出手順・画面はAPOLLO仕様として整理する。,ソフトの概算機能,MAN-013,3,NONE,1,NONE,「ブロック重量」をクリックすると、概算ブロック鋼重が確認出来ます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0379,F4-P6-035,steel_weight,鋼重算出-主桁断面/添接板/ボルト本数/補剛材断面,src:F4-6-035,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,概略鋼重の算出手順・画面はAPOLLO仕様として整理する。,ソフトの概算機能,MAN-013,3,NONE,1,NONE,主桁については、主桁断面・添接板・ボルト本数・補剛材断面を考慮し鋼重を計算しております,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0381,F4-P6-036,steel_weight,割増係数ユーザー指定,src:F4-6-036,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,概略鋼重の算出手順・画面はAPOLLO仕様として整理する。,ソフトの概算機能,MAN-013,3,NONE,1,NONE,割増係数について、経験値的なものをデフォルトとしておりますが、ユーザーにより、指定も指定可能となっております,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0383,F4-P6-037,y_mater_link,概算鋼重算出根拠のｙ-Mater出力,src:F4-6-037,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-013,4,NONE,1.1,NONE,算出根拠として、ｙ－Mater データを出力出来ます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0384,F4-P6-038,y_mater_link,y-Mater材料テキストファイル読込,src:F4-6-038,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-013,4,NONE,1.1,NONE,ｙ－Mater を起動、ファイル‑材料ﾃｷｽﾄﾌｧｲﾙ読込‑材料ﾃｷｽﾄﾌｧｲﾙ→y－Mater データを選択,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0385,F4-P6-039,material_output,概算鋼重算出根拠をｙ-Mater出力に出力,src:F4-6-039,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,APOLLO操作・入出力仕様として整理。外部基準照合は原則不要。,デフォルト:ソフト仕様,MAN-013,4,NONE,1.1,NONE,概算鋼重算出根拠をｙ－Mater 出力に出力する事が出来ます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0386,F4-P6-040,steel_weight,実鋼重(概算値)の反映,src:F4-6-040,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,概略鋼重の算出手順・画面はAPOLLO仕様として整理する。,ソフトの概算機能,MAN-013,5,NONE,2,NONE,「全体鋼重」にて計算した概略鋼重の結果が、「解析データ作成」‑「仮定鋼重」‑ 実鋼重 項目に反映されます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0388,F4-P6-041,calculation_report,設計計算書,src:F4-6-041,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-002,11,NONE,3.3-1,NONE,計算書および実行方法としては、各プログラムに「計算＆出力」メニューがありますので、計算書形式を選び出力した顶く形となっております,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,YES,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0389,F4-P6-042,detailed_report,詳細計算書,src:F4-6-042,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-002,11,NONE,3.3-1,NONE,詳細計算書,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0390,F4-P6-043,summary_report,サマリー計算書,src:F4-6-043,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-002,11,NONE,3.3-1,NONE,サマリー計算書,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0391,F4-P6-044,calculation_report,計算書はMicrosoft Word形式,src:F4-6-044,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-002,11,NONE,3.3,NONE,基本上 ＡＰＯＬＯ システムより出力される計算書は、Microsoft Word 形式により出力されます（一部 Microsoft Excel、AutoCAD 形式）,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0392,F4-P6-045,drawing,図形計算書,src:F4-6-045,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-002,12,NONE,3.3-2,NONE,設計計算結果の応力図、側面図等の結果確認方法および出力方法は、各図形計算書の出力メニュー・出力ボタンをクリック,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0393,F4-P6-046,dxf_output,図形計算書DXF出力,src:F4-6-046,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-002,12,NONE,3.3-2,NONE,「ＤＸＦ 出力」により描画されているデータを DXF ファイルに出力出来,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0394,F4-P6-047,check_list,照査リスト,src:F4-6-047,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-002,9,NONE,2.1-2,NONE,照査リスト：自動設計結果のチェック項目を一覧で出力します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0395,F4-P6-048,steel_weight,鋼重計算,src:F4-6-048,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,概略鋼重の算出手順・画面はAPOLLO仕様として整理する。,ソフトの概算機能,MAN-002,8,NONE,2.1-2,NONE,鋼重計算：設計データ（板幅、板厚、板長等）より図面を作成せず、概略的な全体鋼重を計算します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0397,F4-P6-049,calculation_report,荷重強度図出力,src:F4-6-049,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-007,3,NONE,1,NONE,荷重強度図：自動設計データより荷重強度図(Rtf・Dxf ファイル)を出力,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0398,F4-P6-050,calculation_report,格子結果出力,src:F4-6-050,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-007,3,NONE,1,NONE,格子結果出力：APOLLO Analyzer 格子計算書を出力,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0399,F4-P6-051,calculation_report,解析データ作成-計算書出力,src:F4-6-051,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-007,7,NONE,2.5,NONE,「計算＆出力」―「解析データ作成＆計算書作成」にて、格子解析条件を出力出来ます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0400,F4-P6-052,calculation_report,断面力変換-計算書出力,src:F4-6-052,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-007,9,NONE,4,NONE,終了時に、読み込まれた断面力結果が計算書として出力されます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0401,F4-P6-053,rtf_output,荷重強度図RTF出力,src:F4-6-053,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-007,10,NONE,5,NONE,荷重強度図をファイルに出力する場合は、右側「出力」ボタンより ファイルへ印刷 を選択,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0402,F4-P6-054,dxf_output,荷重強度図DXF出力,src:F4-6-054,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-007,10,NONE,5,NONE,荷重強度図(Rtf・Dxf ファイル)を出力,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0403,F4-P6-055,calculation_report,格子解析計算書出力,src:F4-6-055,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-007,11,NONE,6,NONE,一般的に別紙とされる格子解析計算書を出力します。出力内容については、以下のダイアログにて指定可能です,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0404,F4-P6-056,calculation_report,設計計算書に用いる計算書,src:F4-6-056,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-007,11,NONE,6,NONE,その他計算書（「解析データ作成」および「断面力変換」より出力される計算書）は、設計計算書に用いるものとなっております,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0405,F4-P6-057,drawing_input_generation,設計DBから製図データ自動生成,src:F4-6-057,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,18,NONE,2-3-2,NONE,設計データ「工事名．ｍｄｂ」から標準値の製図データを自動生成します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0406,F4-P6-058,npdata,NPDATA.txt (see material_output),src:F4-6-058,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0407,F4-P6-059,execution_history,実行日時記録 (see version_record),src:F4-6-059,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0408,F4-P6-060,quantity,数量(鋼重概算として),src:F4-6-060,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,APOLLO操作・入出力仕様として整理。外部基準照合は原則不要。,デフォルト:ソフト仕様,MAN-013,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
